smiles,MW,LogP,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
CCN1CN(CC)CN(CC)C1,171.28799999999995,0.8382000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,219.628,0.6994199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCC1CCC(C(=O)O)CC1,157.21299999999997,0.8361000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,280.309,0.8682000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,308.31100000000004,1.8785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)Nc1ccc(Cl)c(Cl)c1,220.05499999999998,3.1717000000000013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)C(O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,1449.2710000000004,0.10620000000000512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC[C@H](C)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CSC([C@H](N)[C@H](C)CC)=N1)C(=O)N[C@@H]1CCCCNC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC1=O,1422.7199999999998,-1.6776000000000275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)[O-])cc2)cc1,516.5960000000002,5.502600000000006,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,1.0
O=C/C(Cl)=C(/Cl)C(=O)O,168.963,0.9590999999999998,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,,1.0
Cl[C@H]1OCCO[C@@H]1Cl,156.99599999999998,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,256.132,3.1350000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(Cl)c(N)c(Cl)c1,177.03400000000002,2.1578,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,207.016,2.4838000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,227.04600000000002,2.7548000000000004,0.0,0.0,1.0,1.0,,,0.0,,0.0,1.0,1.0,
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,230.09399999999997,3.508000000000002,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,1.0
O=C(O)C(Cl)Cl,128.942,0.8747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCC(=O)OCC,144.21399999999997,2.1298000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(C)=O,116.15999999999998,1.3496000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCN,185.35499999999996,3.8660000000000023,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCOP(=O)(OCCCC)OCCCC,266.3179999999999,4.544600000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,270.381,3.6872200000000026,0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Oc1cc(Cl)c(Cl)cc1Cl,197.448,3.3524000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
CCC(C)(CCC(C)C)C(=O)O,172.26799999999997,2.9235000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,686.8090000000002,6.700100000000007,,,,,,,,0.0,,0.0,,
CCCCc1ccccc1,134.22199999999998,3.0292000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1[nH]c(=O)c2c[nH]nc2[nH]1,152.113,-1.0605000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C=CCSSCC=C,146.28,2.7398000000000016,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC,375.14100000000025,5.451500000000006,0.0,,,,,,1.0,1.0,,1.0,1.0,
CC(C)CCCC(C)(C)O,144.258,2.583600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC/C=C/C=O,98.14499999999998,1.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1=COCCC1,84.11800000000001,1.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(O)c1ccco1,112.08399999999997,0.9778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(OC)c2ccc(=O)oc2c1,206.19699999999997,1.8102,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,203.24099999999999,2.16742,0.0,,,,0.0,,,,1.0,,,1.0
C=CN1CCCCCC1=O,139.198,1.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1occc1S,114.169,1.8767200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CCCOC(C)=O,102.13299999999998,0.9595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)CCCN2,147.221,2.3531199999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OCC[C@H]21,236.39899999999994,4.408000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,388.85100000000017,2.791900000000001,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NNC(=O)OCc1ccccc1,166.18,0.7864999999999996,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)c1ccc(C#N)cc1,145.20499999999998,2.681680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl[Yb](Cl)Cl,279.399,2.0685000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(C)cc(O)c1,138.166,1.7092199999999997,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(=O)OCCCCCCOC(=O)C=C,226.27199999999996,2.0052,0.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0
C=CC(C)(C)CC(=O)OC,142.19799999999998,1.7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCOC(=O)c1ccccc1,206.28500000000003,3.423700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCC,84.16199999999999,2.3626000000000005,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,263.384,5.348080000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C=C(C)C(=O)OCCCCCC,170.25199999999995,2.686000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,383.4000000000002,2.8732000000000015,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=[N+]([O-])c1ccccc1-c1ccccc1,199.209,3.261800000000002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)N.N=C(N)N.O=C(O)O,180.168,-2.10046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccccc1CCl,171.58299999999997,2.3336000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(CCl)cc1,171.583,2.3335999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=C(Cl)c1ccc([N+](=O)[O-])cc1,185.566,1.9738000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cccc(CCl)c1,171.58299999999997,2.3336000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=C(Cl)c1cccc([N+](=O)[O-])c1,185.56599999999997,1.9738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Cl)c1ccccc1[N+](=O)[O-],185.56599999999997,1.9738000000000002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)O,102.13299999999998,1.1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Nc1ccc(S(=O)(=O)[O-])cc1,172.185,0.1729000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1nc(N)nc(N)n1,125.13500000000002,-0.6555800000000003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccccc1Nc1ccccc1,214.224,3.338400000000001,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCC(=O)O,270.4569999999999,5.9424000000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NS(=O)(=O)O,97.09499999999998,-1.2520999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[PbH2+2],209.21599999999998,-0.9162000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,327.42400000000004,3.0715000000000012,,,,,,,,0.0,,0.0,,
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,223.27499999999998,3.2162000000000015,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,322.22800000000007,1.5388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)N(CCO)CCO,161.24499999999998,0.07150000000000023,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(CO)CO,90.122,-0.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(=O)OCCCCCCCCCCCCC,268.44099999999986,5.416700000000006,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,248.35099999999994,1.3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)CCC=C(C)C,138.254,3.5549000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCCCCCCCCC,182.35099999999997,5.093300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,292.423,3.123800000000001,,,,,,,,0.0,,0.0,,
OCC(S)CS,124.23,0.20690000000000003,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,807.8900000000002,3.2596000000000025,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0
CCCN(CCC)CCc1c[nH]c2ccccc12,244.382,3.8324000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN(C)CCc1c[nH]c2ccccc12,188.274,2.2720000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12,432.65600000000023,6.104400000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,365.4290000000001,4.2363000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
NC1(c2ccccc2)CCCCC1,175.27499999999992,2.8047000000000013,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,274.40799999999996,3.837800000000003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O,176.124,-2.6492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,284.252,1.7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.35800000000006,1.8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1ccc(CN2CCNCC2)cc1,176.263,1.0917999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,1473.6140000000005,-6.230680000000031,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,330.4530000000001,3.1686000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,477.0480000000002,5.088000000000005,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,246.30599999999993,2.7864000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,365.8420000000001,2.714120000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CC(=O)Nc1c(C)cccc1C,234.343,2.5837400000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)OCC(C1=NCCN1)O2,204.22899999999996,0.8280999999999994,0.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,1.0,0.0
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,240.26600000000002,1.4863999999999997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,391.47400000000005,4.878100000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1ccnc1CC1COc2ccccc2O1,244.29399999999998,2.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,2.0023999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,371.3970000000001,0.3583199999999998,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3,340.2670000000001,2.0020000000000002,0.0,,,,,0.0,,1.0,0.0,0.0,1.0,1.0
COc1ccccc1N,123.15499999999999,1.2773999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccccc1,93.12899999999999,1.2688000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,334.8650000000001,3.6021000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2,535.6280000000003,-5.875999999999997,0.0,,,,,0.0,,1.0,0.0,1.0,0.0,1.0
O=C1c2ccccc2C(=O)c2ccccc21,208.21599999999998,2.4620000000000006,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nc1ccccc1C(=O)O,137.138,0.9670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,238.28699999999998,1.3510999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,231.26099999999997,3.2459000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN[C@H](C)Cc1ccccc1,149.237,1.837,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CN[C@@H](C)Cc1ccccc1,149.237,1.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C[C@@H](N)C(=O)c1ccccc1,149.19299999999998,1.2165000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C[C@H](N)C(=O)c1ccccc1,149.19299999999998,1.2165000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,341.415,0.6544999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN[C@@H](C)Cc1ccccc1,163.264,2.2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,231.26099999999997,3.2459000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H]1N=C(N)O[C@H]1c1ccccc1,176.21900000000002,1.4611,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCOC(C)=O,100.11699999999999,0.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,299.69100000000003,2.7426000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1ccc(-c2ccccc2)cc1,170.211,3.0592000000000015,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0
Oc1ccccc1-c1ccccc1,170.211,3.0592000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CC(=O)O[Hg]c1ccccc1,336.74000000000007,0.8725,0.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0
O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,367.03600000000006,1.6458000000000002,0.0,1.0,,,,1.0,,,1.0,1.0,1.0,
CCCOC(=O)CCCCC(=O)OCCC,230.30399999999992,2.4532000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1OC(=O)c2ccccc21,148.11699999999996,0.9972,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ccccc1C(N)=O,164.16399999999996,-0.11559999999999981,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,323.31000000000006,3.645100000000002,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
NC(=O)c1c(Cl)cccc1Cl,190.029,2.0923,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCCCCCCCN,157.301,3.0858000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)Oc1ccc(N(C)C)c(C)c1,208.26099999999997,1.77922,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,251.327,4.3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CCCCCCOC(=O)c1ccc(O)cc1,222.28400000000002,3.1293000000000015,0.0,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,1.0,0.0
NC[C@H](O)c1ccc(O)c(O)c1,169.17999999999998,0.08989999999999998,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(c1ccccc1)C1(O)CCCCC1,204.26899999999992,2.5645000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)OC(=O)c1ccccc1,164.204,2.2518000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCNP(N)(N)=S,167.218,0.518,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1Cc2c(N)cccc2C(c2ccccc2)C1,238.334,2.8461000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,331.4670000000001,1.3224999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN/C=N/c1ccc(C)cc1C,162.236,2.18264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.44600000000014,2.9708000000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CC(C)OC(=O)CCC(=O)OC(C)C,202.25,1.6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,281.27099999999996,2.3842999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,428.6130000000003,5.969600000000007,,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Fc1cccc(Cl)c1CCl,179.021,3.217900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],262.225,-0.2034999999999998,,,,,,,,0.0,,0.0,,
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,279.4049999999999,2.702000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OC[C@H](O)[C@H](O)CO,122.11999999999999,-2.3071999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,360.88200000000006,7.274000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1202.634999999999,3.2690000000000046,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0
